Cell number,Location of the middle of cell in X axis (pixels),Location of the middle of cell in Y axis (pixels)
2880,-7.565667798,-531.31789
2881,-327.9750562,592.2709631
2882,-0.207655364,136.3031033
2883,-203.1641483,-2437.085415
2884,52.88462697,-1692.155215
2885,-242.0735816,2730.566538
2886,-288.1668934,-127.5291888
2887,-314.7521087,-1295.719104
2888,-315.6306994,1309.76151
2889,171.3119792,-272.6597149
2890,-300.1266695,-104.417335
2891,-209.9665877,2138.780795
2892,-299.8146127,405.3531389
2893,-147.7540079,-1059.987416
2894,19.57799386,1483.61532
2895,-242.3798192,523.5197208
2896,-215.9810588,-511.1366389
2897,-490.4732537,504.3467113
2898,-414.2648716,199.9501468
2899,225.3181494,-1111.321189
2900,126.5292972,214.2979931
2901,-27.63248247,-46.30299104
2902,-359.1167062,261.9256095
2903,50.57998415,233.5247124
2904,-28.01209736,482.3962019
2905,107.9122434,1665.663525
2906,-89.94533309,-2024.933442
2907,104.9350969,-86.49323495
2908,-272.0999287,-191.1578603
2909,-311.8785949,1685.008207
2910,265.2982304,-571.9590116
2911,174.4106342,217.9051886
2912,-16.81457597,1755.841351
2913,43.85471567,-929.361282
2914,-353.6851862,1853.428978
2915,-7.703618359,-1553.750497
2916,137.1196691,-247.8772221
2917,-386.5422225,358.6321356
2918,-78.92716578,-1876.712341
2919,-143.658993,1157.64141
2920,39.87886124,1714.55197
2921,-265.1540819,152.9460629
2922,-319.4290798,-1695.09864
2923,-236.0567452,-1241.720798
2924,157.8835908,-2852.799074
2925,-220.481622,-175.6868628
2926,-40.37853308,913.2290375
2927,-98.57411692,634.9568872
2928,149.0225182,-969.416109
2929,-241.3826458,-895.2785099
2930,134.9649631,-2093.66223
2931,304.8342739,-464.8562443
2932,-272.275863,728.9925039
2933,-124.2634324,-1665.603749
2934,-71.50857974,2710.446264
2935,-321.4535606,-1761.879727
2936,128.9186166,-1664.785719
2937,-60.556116,-1417.846447
2938,-215.7582162,-2426.494291
2939,99.36921441,-169.9995515
2940,-87.81921293,-1005.475343
2941,-254.2182475,1567.654174
2942,-353.1239167,-202.6785106
2943,27.13270708,411.9914215
2944,28.5272172,-1081.671526
2945,41.29665862,-1576.428686
2946,-154.5966694,785.1193143
2947,2.833001653,-448.6576451
2948,85.61534987,1126.154714
2949,-22.34502553,197.709744
2950,-126.9848161,1120.651367
2951,146.3351057,-1995.424664
2952,214.3996365,-1399.150454
2953,41.6152648,-292.5499031
2954,-163.0901482,2884.854278
2955,-259.851616,-911.3314943
2956,-43.14915843,-1975.551561
2957,-289.3058728,-2454.376166
2958,-401.9837213,256.7294861
2959,-87.55293751,241.7878906
2960,-20.60785765,975.3304284
2961,-302.6169148,2090.759856
2962,-171.3388413,546.5156772
2963,-11.32283489,-1311.298355
2964,-273.3655892,1584.281874
2965,192.3928887,-644.0682626
2966,12.6031943,1147.328258
2967,51.43670344,1246.522093
2968,22.69878432,63.87934797
2969,347.3762257,-436.162406
2970,-276.0851856,471.0027746
2971,-305.9997858,169.9367107
2972,17.67668624,2365.985813
2973,-454.5133185,494.0033598
2974,-204.7771636,1284.780359
2975,155.915904,-1638.710429
2976,-468.1333804,393.6724122
2977,-415.0509602,1554.404684
2978,114.8571371,-2017.985942
2979,-409.4580945,1323.138841
2980,-138.72105,-765.5124764
2981,173.7479146,160.9156083
2982,61.13886003,442.2708521
2983,215.4050375,-1711.848071
2984,-15.92192222,-886.9105056
2985,-118.8729295,858.9081569
2986,-194.138716,-1022.663729
2987,55.10068948,1080.541971
2988,-94.26498414,-205.0885257
2989,238.8004649,-1525.069543
2990,-174.4778725,1491.518663
2991,-178.2735648,577.5938729
2992,268.8574421,-591.8381491
2993,217.9371253,-1687.52108
2994,-69.0892583,133.6261775
2995,-72.19457727,1840.311571
2996,-453.613882,1922.328657
2997,-133.2875244,1972.123994
2998,-343.371736,-1601.575161
2999,-297.037807,1631.670548
3000,70.03189216,-1287.305767
3001,-136.4307026,-1657.825552
3002,-373.9331242,1181.337322
3003,257.8617775,-1391.44969
3004,-1.268437738,-237.0541576
3005,374.0504913,-590.8429463
3006,-69.40050953,-440.7025105
3007,-334.7060436,1857.816144
3008,-481.2685564,397.1887118
3009,-367.4930428,-1850.423161
3010,173.4863359,-1069.753264
3011,276.8209349,-386.537236
3012,-398.8797857,-126.9293569
3013,-274.7251536,342.6033803
3014,-437.3489812,72.11164273
3015,-97.70331232,-639.4092968
3016,83.29688141,-888.9720113
3017,23.81906949,1268.781066
3018,-167.6897369,-1734.818135
3019,-40.0837214,1565.397821
3020,-111.6886603,2169.237428
3021,-275.4303982,2866.77693
3022,-326.1039868,-1455.268806
3023,110.2876175,-893.383509
3024,-349.6442345,-1314.282795
3025,104.426693,-2947.156355
3026,-201.8971591,-1799.148136
3027,-51.33450988,-838.0961595
3028,-130.1896205,-1854.419346
3029,-75.1130479,246.3632368
3030,147.1455156,822.8731109
3031,-209.6277244,-887.5810159
3032,-185.9844585,-1849.310706
3033,80.85200168,-2655.246597
3034,-126.6518897,953.4434073
3035,-65.56285254,-928.2420703
3036,-480.359065,1973.774584
3037,168.9986169,-1550.595878
3038,147.9813467,-1890.814269
3039,-165.8168024,-309.9180263
3040,156.6478714,-884.0574314
3041,-243.0527195,2959.468405
3042,-108.8361641,1502.461431
3043,-155.7092281,1149.517503
3044,234.1355583,-782.6169573
3045,-307.9590774,2029.682504
3046,-96.95972097,-1563.619316
3047,-214.5692238,3086.046591
3048,-299.84082,-2375.897452
3049,5.470757546,-724.462139
3050,-373.6924222,-25.11932944
3051,-108.7640822,208.6189186
3052,-444.9865168,1768.970928
3053,-151.7984586,-1947.477517
3054,-522.7143075,1470.039012
3055,-302.2494107,76.53012914
3056,-242.7503465,2846.48653
3057,-339.5745541,-2077.821472
3058,264.9119548,-1285.14671
3059,-235.9197048,2259.876654
3060,-146.3645627,257.5157837
3061,-182.8947964,328.684797
3062,-170.0457398,2228.469956
3063,113.1024593,-2211.270389
3064,-317.2061196,1174.802069
3065,-428.6155696,513.6207091
3066,-23.05370618,1316.425353
3067,-245.9653406,1184.604628
3068,-525.1054002,1394.019745
3069,-369.0035865,-2316.224955
3070,-438.5303466,1979.456251
3071,62.16252777,170.219382
3072,-323.6072607,-1683.595507
3073,-0.427110523,-1764.975836
3074,75.99271228,-1875.017023
3075,-224.0165001,-1037.896941
3076,-266.4503279,1597.229543
3077,-116.8328464,-371.9780668
3078,216.2199598,-1294.266714
3079,-298.4875168,186.4545883
3080,93.02599714,380.2744321
3081,-313.4338046,-1238.171672
3082,110.2375618,-73.48917015
3083,157.7338232,-2972.050986
3084,210.9509227,-610.9697664
3085,83.82367531,-2104.107363
3086,-109.831328,-1551.072991
3087,-221.7730803,1942.231125
3088,-185.0613651,-1610.708344
3089,-77.58284369,-1003.229567
3090,70.78135004,-1829.405967
3091,-246.0735607,-1861.315016
3092,-256.9298889,-843.9611097
3093,-8.608864401,-951.0258124
3094,63.47655332,1618.094454
3095,98.33858808,-1449.61213
3096,-123.0344451,-985.2654581
3097,-165.681635,-1077.064929
3098,-352.8898639,515.643692
3099,-225.3536762,-21.75871971
3100,-75.21231047,-2392.729814
3101,-113.3785519,-2141.422998
3102,-231.5726901,2958.362404
3103,-19.98575476,2236.365963
3104,-207.0796261,1216.580326
3105,-341.5780211,813.7508428
3106,-331.267474,-1782.425674
3107,188.1440941,-1130.951453
3108,195.5157675,-591.8832665
3109,-123.1952483,1974.924342
3110,-408.2484473,1076.781411
3111,-361.9561677,1933.356797
3112,-417.5496687,1323.234451
3113,-463.1579819,1421.607584
3114,-275.7736929,2892.494678
3115,105.24125,-2828.798722
3116,-74.50958876,-891.4902472
3117,-510.024419,1262.535638
3118,-83.51079955,-712.631424
3119,-331.1051115,-1584.343861
3120,42.65317875,-2200.102482
3121,-534.2607295,1033.443321
3122,-237.783397,222.635173
3123,-195.0993228,-101.1841939
3124,-214.0584352,-1365.595845
3125,-228.5029737,-2515.97371
3126,-312.1007392,294.9220314
3127,-60.44814573,2641.566728
3128,-141.0033732,2128.806112
3129,-270.6600126,-1794.511485
3130,-245.6968264,1368.845895
3131,-106.7150716,929.6895775
3132,110.6295702,-1081.633251
3133,-117.047034,-1401.107121
3134,-287.2102184,-1868.730455
3135,-348.6683604,319.7910444
3136,3.00473336,-904.9188365
3137,-119.4749666,447.6887706
3138,-270.3607418,-248.5884552
3139,-249.7328891,-2188.00928
3140,109.7128379,-1280.964655
3141,-376.3746462,1868.671312
3142,-104.579786,-1514.179331
3143,-110.5460514,1891.067089
3144,50.98744223,1003.889271
3145,186.1954957,-1805.327158
3146,135.2579555,593.9730993
3147,199.1544714,27.01219528
3148,-394.6196381,-1964.413876
3149,-183.6105263,1980.909543
3150,-183.9873997,-1923.363764
3151,103.8286995,-429.5092731
3152,219.1893366,-491.1937997
3153,94.89986574,-1521.36744
3154,-190.926177,-915.776016
3155,98.71921038,0.766115135
3156,118.0033996,-1418.663033
3157,9.834263486,-712.1073286
3158,105.8849783,1105.731203
3159,95.67834992,589.2487731
3160,-67.6048276,1401.176226
3161,-470.2528253,1947.473743
3162,-289.5115535,-1379.435254
3163,145.2587616,-1934.945495
3164,-329.5628309,-1848.224925
3165,-286.7495846,1890.799384
3166,-54.95647536,-351.0313452
3167,-387.1304825,-1405.379771
3168,-214.5708608,-1633.537845
3169,-326.1974837,169.0087088
3170,20.4976429,-2550.280073
3171,-252.0144155,214.5054185
3172,29.13816559,917.0816445
3173,173.3584688,-1100.036436
3174,69.30772306,-892.8127508
3175,-294.3955392,-159.4165879
3176,17.39914554,-1936.409647
3177,-220.8820835,2132.372865
3178,55.99088275,456.2287466
3179,-101.8140653,3032.554619
3180,247.7051955,-75.74745112
3181,-206.3386277,693.40258
3182,-128.6528268,2905.998878
3183,-359.3267234,1578.61662
3184,-365.5428202,1445.840918
3185,-259.0892305,-1790.644008
3186,-228.2687265,-2120.780414
3187,-393.4030945,-100.4696622
3188,58.01105987,128.434403
3189,-152.9953119,1571.327807
3190,-162.9063044,-1251.84249
3191,-114.7900055,-1106.571548
3192,-216.3108048,2353.400313
3193,13.00654904,-1954.513354
3194,13.51941847,331.1546199
3195,-306.5384402,-1545.763446
3196,-58.13818686,-73.78104514
3197,-182.6742033,-594.2097446
3198,30.38015945,1555.746905
3199,-127.6909434,1585.003265
3200,-152.6575446,70.19582551
3201,-453.4402513,1129.202144
3202,-210.5017065,3109.572571
3203,-20.80048015,-1562.395698
3204,-425.4073046,1323.832104
3205,-160.049647,2012.456061
3206,-265.0418822,1743.153902
3207,-51.74311697,2455.735853
3208,-317.8915653,-1554.6913
3209,-355.8271838,150.6681811
3210,-249.5464123,162.2557069
3211,-501.9755842,1392.515105
3212,-153.1500677,-59.59556517
3213,-460.1127965,1718.512011
3214,124.5465211,812.5261432
3215,8.200608662,656.2365713
3216,6.650417018,-27.18489342
3217,-180.8188822,-1513.672472
3218,-120.235985,436.9487795
3219,5.366199708,166.4281526
3220,123.0395847,-1626.392986
3221,184.9569403,-1825.329346
3222,-141.0650122,506.8680862
3223,-313.479361,1403.78895
3224,45.14825122,51.23734011
3225,-204.7288652,704.4674336
3226,10.89542126,1485.995299
3227,-71.3861834,1575.280648
3228,30.71464863,250.1651038
3229,29.14411524,-1395.665677
3230,-364.978236,635.7280641
3231,-185.4140953,2424.951321
3232,-265.5061694,1530.870789
3233,-100.0984988,-1996.857876
3234,-344.7362738,1959.284006
3235,-76.81889295,323.6762862
3236,43.29625896,-1905.172924
3237,-105.1095414,-1809.190314
3238,-7.20590618,-346.1511569
3239,-236.1922809,-17.56733122
3240,-272.3459083,1666.760318
3241,-504.0446015,1482.485904
3242,-340.1013533,357.367102
3243,-148.8817514,2519.813967
3244,-262.6369405,832.0775427
3245,-241.4416365,-1956.870742
3246,-195.9373962,-1564.316517
3247,171.0284346,-2721.952209
3248,91.3988503,624.2492409
3249,112.3989271,-578.0963321
3250,-19.8830307,-1868.50854
3251,211.800445,-2043.380519
3252,-8.626465626,-1911.609075
3253,80.13684801,341.6411383
3254,-11.76758024,-1532.749206
3255,-397.9217731,28.41682493
3256,-290.7302716,-59.10143284
3257,-485.157372,1083.04432
3258,-192.5655295,2681.335297
3259,-158.3206296,1335.255913
3260,-47.58367178,-916.7792914
3261,-254.6988606,962.1201529
3262,91.02364638,-1388.987873
3263,-151.3078624,200.899601
3264,-435.3023659,1203.172106
3265,-127.5091413,-1688.73264
3266,-308.8741228,931.7594074
3267,-49.36466644,-370.8192181
3268,171.723091,-2148.982039
3269,-181.6601583,560.1729447
3270,-211.8261893,-1922.944085
3271,244.9750796,-549.1602576
3272,46.00146023,-1105.33365
3273,-239.0860466,146.5656823
3274,-325.4966963,1464.420406
3275,96.04564221,1209.808666
3276,-262.0920699,163.4335876
3277,-150.4732891,1018.719261
3278,-17.29747795,1071.433296
3279,-279.6807326,-2089.556403
3280,-147.8686842,1744.255217
3281,-268.8029095,1960.337675
3282,-100.1572128,2029.12465
3283,-4.991144603,-2293.393
3284,54.24001339,-1388.355626
3285,-478.5542104,1358.550758
3286,-250.6514907,-1953.400162
3287,200.3323323,55.87792828
3288,-51.53395712,1614.866163
3289,-322.9756136,1449.738122
3290,100.1185974,-12.51594197
3291,96.09150829,-306.1875952
3292,-82.57379313,1478.174128
3293,145.9070515,-1779.047316
3294,320.2383886,-641.1729273
3295,-532.6957061,1502.791876
3296,-86.31912409,217.4046356
3297,-209.2021063,-2137.573982
3298,145.9046471,144.3084491
3299,134.3501805,-527.3537191
3300,47.14360751,2242.28716
3301,-410.5755162,-1890.492074
3302,106.4935302,-2699.77113
3303,-250.7517648,1877.233603
3304,-387.012083,93.58299854
3305,191.5620224,-1602.745817
3306,-276.0422876,-1276.63219
3307,-274.0206219,-2418.068802
3308,-262.7224431,-461.6271629
3309,7.738931228,1356.578703
3310,-303.1640923,-428.9575052
3311,236.8068386,-1330.60565
3312,150.0915593,942.5463145
3313,305.8689742,-729.6862645
3314,-123.6797825,-2005.89653
3315,-124.3468101,1499.100528
3316,2.595847157,-2061.569949
3317,95.08315216,-2763.509749
3318,-480.1134468,927.0064508
3319,78.18629734,-2151.551466
3320,-154.2330152,145.4276664
3321,-261.6072841,-2260.10303
3322,-205.7226058,1022.997008
3323,207.3702451,-1060.908771
3324,-78.03942269,-1977.080062
3325,-199.7851603,-1222.026936
3326,-109.2599316,-793.7968724
3327,9.515667724,1747.434705
3328,-40.08068834,-1314.61762
3329,-114.4124786,1359.330038
3330,-177.0241055,-50.06635563
3331,-218.2845366,-922.125885
3332,44.21761029,-2424.033145
3333,-77.69965989,1514.19796
3334,351.2934339,-681.1034468
3335,77.3226308,-817.1055524
3336,62.64949583,-1996.72155
3337,-185.8907173,-1075.597517
3338,-120.8891102,-2329.186606
3339,128.4443665,364.8899704
3340,71.93051925,-1525.180275
3341,-60.38210341,2942.985004
3342,149.2735523,-2028.635847
3343,-145.0953452,2736.100609
3344,-88.82405868,-2002.458196
3345,-219.7104202,-4.34528391
3346,136.2380958,-1232.681858
3347,-219.503044,-1690.845619
3348,-138.4449414,2916.025562
3349,-321.0902302,-4.464842144
3350,113.6182055,1832.97044
3351,130.8568049,-1609.456281
3352,-72.22560299,554.1135339
3353,-182.6458114,1097.751066
3354,-128.4670393,-2180.573008
3355,53.55268622,2268.662494
3356,-144.1935784,-1273.81179
3357,-203.5447101,-2482.336633
3358,137.3281789,617.3128778
3359,-204.8300554,292.8006683
3360,-209.7661625,3152.028117
3361,-366.8159886,-1423.984997
3362,1.179131852,-1567.200529
3363,-225.9546676,-82.06308172
3364,-342.5337391,1374.669229
3365,-24.43645616,1106.290568
3366,-271.8648579,984.083926
3367,-336.9636445,410.2355249
3368,-70.19135823,-1688.996403
3369,-376.9129416,2006.068024
3370,-252.9283159,-350.7871681
3371,142.9440975,-1577.3224
3372,-164.2433911,2252.997791
3373,41.33238181,1246.548406
3374,88.87428757,-2937.224309
3375,-119.9850156,2629.701472
3376,185.6797635,-1865.026686
3377,37.42913941,566.9430937
3378,109.7617467,350.5377108
3379,-80.42097345,1682.108759
3380,62.28166179,-921.1159833
3381,-59.91391197,1502.060315
3382,-330.6144599,326.3121481
3383,295.859438,-417.0542266
3384,-245.3339066,1156.148219
3385,-309.6817067,1905.855639
3386,-362.9357986,-233.7053722
3387,-202.075549,1251.140815
3388,-5.252893111,1034.395955
3389,87.37707524,-1696.847658
3390,-216.1624068,-1040.942681
3391,-37.39392731,517.5427164
3392,167.0919941,-1567.046401
3393,261.6106475,-219.3932663
3394,-231.9403675,1872.686779
3395,-269.4957409,-1337.84744
3396,70.36010682,-1573.943942
3397,-78.9533918,-390.8949736
3398,97.96151872,521.0856584
3399,-118.2330811,327.183568
3400,-408.8431482,-1831.173076
3401,-425.5744006,950.1710867
3402,-342.8734844,-1934.413601
3403,-323.9445938,109.3863167
3404,-302.4936142,1820.863403
3405,37.80054271,-2375.353855
3406,-41.17771684,873.721622
3407,-327.5257294,-1637.684143
3408,-89.68451154,1151.023556
3409,85.07700855,-2971.559393
3410,158.4750023,-302.6600147
3411,-145.1810024,-700.7796925
3412,145.9675234,-360.0464141
3413,4.471911041,1000.854548
3414,-318.126478,-1798.778413
3415,120.7342963,-1822.978427
3416,250.3907347,-1244.801818
3417,-206.3453176,1206.317478
3418,-80.04445098,1942.632747
3419,-297.2768727,-1875.348614
3420,26.12742119,2263.708633
3421,-99.03815326,-1900.089031
3422,-478.929019,1544.767562
3423,-326.9528661,-1466.156068
3424,-332.4458485,799.9208172
3425,-42.21853165,-1465.53724
3426,60.0931029,816.7077181
3427,43.65143605,-2436.563371
3428,-243.1276403,1890.958331
3429,3.795320308,-1822.551654
3430,-342.179834,2127.032513
3431,109.2000504,761.0586293
3432,-182.0635111,404.1768659
3433,-454.6133941,1155.044874
3434,-49.37136742,-1950.524569
3435,129.8663534,422.4282897
3436,-334.9437205,1427.165344
3437,146.3064007,-1055.204763
3438,50.16038728,-1054.877856
3439,120.339933,-2517.899742
3440,5.176019084,-1724.286694
3441,114.8432659,653.1305067
3442,-186.9456415,831.9887907
3443,-280.458913,-862.7364483
3444,83.76224958,-2560.946011
3445,-323.5829921,1409.870053
3446,-159.9514086,-1156.850166
3447,-56.02398788,-1316.117603
3448,-319.8999609,310.8461441
3449,-408.2359966,-1920.995403
3450,-373.3540707,1094.2941
3451,4.308717687,-790.731918
3452,-64.10514681,1679.99603
3453,193.2668775,-457.0020477
3454,-150.0047701,877.667781
3455,-147.8791332,2285.734873
3456,-305.8186433,-1624.853698
3457,-187.603512,1780.871763
3458,-203.4946456,1242.094665
3459,258.1929776,-1314.753616
3460,-98.83010343,-2134.902996
3461,173.7967754,-1853.860195
3462,-137.2133778,1500.169792
3463,-54.7147582,-1518.481059
3464,-433.5818272,1878.8925
3465,115.4392838,1725.074503
3466,-124.8929677,-2089.195077
3467,-66.25600226,-549.5807974
3468,-364.8886433,-167.6603998
3469,-71.99211668,-1116.758904
3470,-241.3320237,-1834.907515
3471,122.2613555,644.5788561
3472,-367.9971197,-4.709993977
3473,-7.576279446,1890.139568
3474,-403.1254135,-1856.908037
3475,-164.3438955,2190.217424
3476,-195.2952536,148.0972498
3477,-415.5890024,469.1038997
3478,132.3697828,402.1014828
3479,-191.405486,2118.541708
3480,-329.1838015,1710.349722
3481,-473.6260521,1219.447861
3482,-148.4769859,2010.783708
3483,-192.3338615,2147.345331
3484,91.64259247,-1362.250009
3485,-19.81112883,-2072.07013
3486,-428.6401255,1411.866621
3487,-197.59165,191.179663
3488,-396.50108,-139.7693827
3489,-48.18180337,972.372745
3490,209.7331598,-1417.214029
3491,152.887925,-1667.917541
3492,-217.1574994,-1874.0462
3493,-151.434596,1922.327136
3494,-225.817008,2202.268926
3495,-440.8828636,1854.577094
3496,-223.4813112,283.9998515
3497,-222.2088903,-1022.112809
3498,-317.927347,-2369.834783
3499,161.3844936,-1177.970129
3500,-45.16306133,-456.5503777
3501,174.0936438,-2097.956737
3502,-110.3031914,2629.822393
3503,-74.94578387,765.9834605
3504,98.9559533,-2333.321312
3505,32.01295824,-878.2552448
3506,-183.8694628,-993.3566022
3507,-303.9291957,-1742.018433
3508,-469.3106427,1114.727084
3509,-49.55920473,219.2748507
3510,83.2957022,-1898.214222
3511,-220.7102549,-1931.45704
3512,69.5551553,-68.74018275
3513,-121.3365301,138.9819809
3514,-75.04844803,2192.704193
3515,-43.72282884,-1004.97057
3516,-238.3231832,-1427.72038
