RefSeqID,A_11PM,A_3AM,A_7AM,A_11AM,A_3PM,A_7PM,B_11PM,B_3AM,B_7AM,B_11AM,B_3PM,B_7PM,GeneSymbol
NM_212639,4.23577,5.01571,5.39192,3.87402,5.66387,5.16381,4.60668,5.35749,3.24235,4.45471,4.56428,4.93783,INTS10
NM_194364,0.673721,1.31951,2.31561,1.1578,1.32831,1.32075,0.459657,1.41404,0.500423,1.45016,1.25394,1.53409,adra2da
NM_200719,124.383,132.424,134.785,132.87,164.201,99.217,160.537,171.126,160.164,190.019,171.842,160.459,arl3l2
NM_198209,5.78039,6.8531,17.1137,29.6461,8.42183,12.8907,4.98944,7.79041,16.7687,13.3363,9.7974,7.36062,hopx
NM_001045338,0.14985,0,2.02947,0.134869,0.116691,0.167677,0.0800246,0,0.275289,0.422751,0,0.167473,HRH2
NM_001024200,12.2861,18.2848,10.9054,37.0283,46.4768,38.082,8.56075,26.1092,10.4885,25.4409,34.5518,56.1197,pcdh2g28
NM_001111171,0.111968,0,0,0,0,0.0461909,0,0,0,0,0,0,zgc:171591
NM_201310,9.12738,9.04083,11.4639,9.30863,8.52714,8.66291,7.54151,9.58095,7.73455,8.17137,7.80879,8.65403,fbxw11a
NM_001009590,14.9908,13.7301,44.0947,21.8526,25.0286,30.4078,21.2049,21.5565,14.2736,20.7868,20.0498,28.8648,pcdh2ab10
NM_001009590,21.2879,31.4917,30.3494,17.3399,21.2037,31.4377,31.5408,19.3845,28.3389,23.3862,29.6292,20.8046,pcdh2ab10
NM_001007762,110.328,82.3992,70.7702,45.0453,64.7772,96.0728,91.0864,75.5307,81.1253,62.225,77.2834,76.2013,pcdh2ab10
NM_001024173,105.401,106.036,85.3954,79.5736,115.584,97.9114,139.853,109.685,87.9536,94.4082,115.787,119.113,pcdh2g12
NM_001077736,10.5174,10.6414,10.756,9.00834,8.63326,7.96481,11.631,10.7432,10.2966,11.6818,9.80772,7.3714,zgc:153507
NM_203420,0.271419,0.0514168,0.21236,0,0.110542,0.129047,0.0692164,0.147389,0.150912,0.030434,0,0.0708933,LOC402785
NM_001190933,9.86322,10.6986,10.7913,8.61067,11.2176,10.2958,9.54121,9.95982,8.87286,9.87642,10.8129,10.3685,
NM_001017822,0.440135,0.42073,1.66409,0.288685,0.033903,1.31298,0.0744122,0,0.160881,0.965195,0.192083,0.376027,zgc:110204
NM_001098776,0.692009,0.581467,1.01946,0.242954,0.425508,0.230484,0.087422,0,0.245255,0.0553022,0.237974,0.216746,zgc:165631
NM_001013527,13.0357,10.1505,7.91595,7.32104,8.0462,11.8354,15.988,3.41246,10.1209,3.1186,5.60032,5.05797,ENPP6
NM_001007134,0,0,0,0.111775,0,0,0,0,0,0,0,0,LBX2
NM_199690,13.6554,13.2864,17.2374,10.7364,12.8607,14.046,15.2236,13.4719,17.5134,15.0622,14.8701,11.448,Aup1
NM_198809,255.903,252.48,272.261,233.404,208.892,208.258,216.24,246.598,216.214,229.034,215.885,194.073,zgc:153426
NM_001037241,2.50856,3.76011,5.28791,1.88816,2.83613,5.4811,3.15652,3.71238,4.31571,2.2141,4.19502,2.1932,KCTD8
NM_001013553,20.2888,13.3437,8.01931,22.2496,21.3024,11.1784,15.2172,18.9121,4.99176,10.0763,8.12965,12.3029,zgc:110829
NM_200199,9.59752,10.6876,11.6157,9.32717,8.68969,9.1155,9.1561,9.84576,6.54684,8.00244,8.64738,7.57361,SMU1
NM_001114586,5.9119,5.08951,6.21527,3.84714,4.99249,4.76957,5.99487,4.92809,4.31052,4.69407,5.81488,4.87664,fgf18a
NM_001007455,1.13667,2.38381,2.38417,2.0612,1.64289,1.68647,2.69028,1.76993,2.23103,1.96201,1.39606,2.02771,zgc:101609
NM_131444,322.805,266.637,321.282,361.327,292.766,290.141,300.887,281.184,318.952,278.726,242.996,234.289,GNB2L1
NM_001002516,4.05875,2.04459,3.50658,1.7252,1.59808,2.33834,1.46305,0.689733,5.49962,0.24936,1.51391,0.909624,NME5
NM_212587,81.2257,82.4683,77.0217,69.7192,60.205,72.5911,63.8924,64.6943,82.8844,56.3722,71.4994,51.4091,Hnrnpab
NM_205684,5.80528,4.32114,3.94202,3.7897,5.19892,5.07103,6.21515,5.76269,6.19562,5.05769,5.05461,5.00261,Hnrnph1
NM_001111226,2.45322,2.31682,4.72912,4.94964,2.15495,4.34821,4.46935,2.9862,4.32425,2.35494,5.26816,1.1535,zgc:175091
NM_001013291,3.92227,1.75661,4.9881,4.59235,4.27867,4.1193,4.63039,2.83421,3.00817,3.22158,2.81099,3.32578,zgc:113138
NM_001004586,15.3673,18.1747,16.2224,17.2384,15.8086,15.6312,13.3751,11.1265,15.9116,14.5742,14.79,12.6285,HARS
NM_212777,11.0127,12.0378,11.4442,10.0616,9.65974,10.0609,9.80879,10.9662,10.2345,10.9391,10.8691,9.17657,BRD8
NM_001017856,8.10373,16.1746,27.3261,13.1125,10.3566,24.2191,18.4537,9.82466,17.5023,15.5761,15.737,11.6809,wu:fj46e08
NM_200959,55.9741,52.2826,55.5272,48.404,53.4416,61.0367,47.1599,52.8627,55.8984,45.56,51.886,48.6917,zgc:55886
NM_001014305,19.8962,13.5551,15.3668,11.8167,16.891,16.5604,18.1332,17.0514,15.3699,18.6303,15.1715,16.908,zgc:110843
NM_001145091,5.39258,6.20892,9.90898,5.11604,7.17666,5.98002,5.81807,6.26513,8.97084,10.2397,8.43877,7.96625,nrg2b
NM_001089537,1.55249,2.81052,2.36143,2.87118,3.11862,1.9634,2.90558,2.43913,1.0884,1.1958,3.72205,1.76461,zgc:162240
NM_212677,10.1008,8.37715,9.26698,8.79461,7.51504,7.9571,8.26789,10.121,13.2682,9.2047,9.35573,7.0174,zgc:77513
NM_001002333,12.6639,12.5587,12.732,9.61772,9.43556,10.3822,10.4721,10.3088,9.969,8.92653,11.5682,10.2758,stx5a
NM_001045429,0.153703,0.031783,0.297122,0,0.106039,0,0.0858925,0.0517931,0.282712,0.337333,0.115923,0.136933,zgc:153681
NM_200073,35.9681,23.7211,29.7852,27.8089,28.2562,24.7816,21.8676,22.6037,28.6119,32.919,30.1179,30.977,rps6kal
NM_001161336,227.429,216.106,172.459,189.608,196.278,168.609,239.24,191.291,262.61,184.806,211.574,174.539,fb06f03
NM_001040301,1.74563,2.09919,4.28504,1.06101,2.51338,1.86548,2.59448,2.09749,2.5749,0.617809,1.65307,3.29974,zgc:136859
NM_199516,15.9531,20.2823,17.3302,15.2416,17.2713,18.0226,21.3953,20.5754,20.8027,20.7195,17.3823,17.7948,st3gal5
NM_001020648,1.92314,0.409662,1.75173,2.95511,0.531871,2.49914,1.13809,1.41248,0.604216,1.40181,0.260078,0.65612,zgc:112062
NM_001089527,0,0.503699,1.09579,0.567795,0.371459,0.494608,0,0.551491,0.067554,0.740043,0.368064,0.100525,zgc:162893
NM_001113596,10.0443,9.2668,14.9036,11.3458,10.4428,10.5213,7.49903,9.86315,12.1801,9.90273,10.4312,10.7557,zgc:172056
NM_200653,34.3619,42.3405,38.0046,31.3332,37.1616,40.3281,39.9272,38.3379,36.6413,37.4294,36.786,37.8488,
NM_001077781,18.8466,16.1329,20.5369,18.2818,20.4506,19.5343,25.5442,19.9656,19.2976,17.6192,18.7385,17.9435,zdhhc15b
NM_001020678,5.24448,3.21099,4.35832,4.57606,2.85846,3.0928,2.81461,2.19095,1.95553,2.70274,1.93122,3.18181,zgc:112315
NM_001017631,27.7769,21.4237,10.0324,12.7402,21.5304,14.4241,26.847,19.9698,13.7902,16.158,20.2024,21.9757,kctd12b
NM_201326,52.8569,57.9801,62.0005,68.702,69.9668,60.4161,62.6764,51.8807,65.1254,70.6149,69.7958,56.2464,HSPA9
NM_200680,3.92678,2.35193,4.0543,4.02544,3.02869,3.95854,1.6652,3.0405,2.59983,1.74508,2.78821,3.8967,rhoga
NM_200990,16.6643,16.336,14.7312,12.8807,13.9431,14.8609,15.8382,12.9846,12.2326,14.1831,14.7541,14.34,HDAC3
NM_001003847,21.1339,20.8433,20.7953,22.171,22.7442,24.1519,23.8678,20.1018,23.6805,22.7336,24.2375,23.0348,Thoc2
NM_001002326,23.2006,20.7194,29.0796,47.3931,18.8705,28.9131,15.8085,14.3252,24.6861,11.2231,14.8413,9.63259,PLS3
NM_201467,7.11431,10.2044,11.0648,12.3497,10.3489,10.8437,10.2763,9.16327,9.41646,10.3674,9.0417,8.30006,prp19
NM_001159584,0,0,0,0,0,0.166203,0,0,0,0,0,0,itln3
NM_213173,34.1097,33.4293,36.6607,32.6716,32.8965,36.74,43.1827,41.2415,46.1064,35.1777,38.4059,39.1697,sqstm1
NM_001114729,4.75597,9.91778,10.0933,8.93912,7.9351,5.64514,4.50665,8.11504,8.02358,8.96863,10.6044,7.91978,LIMCH1
NM_001039922,12.7057,10.2863,5.3068,9.96615,9.95232,6.72395,9.57719,12.102,8.69424,9.00705,8.75146,9.98802,zgc:136890
NM_203483,0.812376,25.1122,14.8411,1.94941,0.298898,2.30412,0,0.1016,2.47595,1.56721,11.1349,0.784045,rtn4rl2b
NM_131008,2.16788,0.554071,0.880841,1.30741,0.0592165,0.732242,0.0605838,0.304322,0.268862,0.0808807,0.666753,0.44251,spon2b
NM_001159841,0,0,0.0839489,0,0,0,0,0,0,0,0,0,LOC100149406
NM_001159840,0,0.0819082,0,0,0,0,0,0,0,0,0,0,LOC100147940
NM_001110289,0,0,0,0,0,0,0,0,0,0,0,0,LOC100004628
NM_001109942,0,0,0,0,0,0,0,0,0,0,0,0,LOC100004682
NM_001128562,0,0,0,0,0,0,0,0,0,0,0,0,LOC100148438
NM_001109943,0,0,0,0,0,0,0,0,0,0,0,0,LOC100004890
NM_001110290,0,0,0,0,0,0,0,0,0.146818,0,0,0,LOC100004933
NM_001110291,0,0,0,0,0,0,0,0,0,0,0,0,LOC100005028
NM_199714,20.667,19.5093,20.8472,18.542,21.6294,16.5403,23.729,18.4764,17.0367,14.9687,22.3258,18.9923,rraga
NM_001166332,19.0368,15.118,15.8832,11.5549,15.7207,19.7238,18.096,16.9934,14.5375,13.1717,17.5334,17.7752,nlgn3a
NM_175576,0.318013,0.172755,0.901626,0.504981,0.241327,1.18183,0.446074,0.591638,0.748662,0.604069,0.606593,0.30794,plp1a
NM_001077174,3.11334,2.60999,3.31217,3.09696,3.20542,3.64322,4.22009,4.08074,3.38619,2.8119,1.91372,2.22617,zgc:153537
NM_213548,0,0,0,0,0,0,0,0,0,0,0,0,nkx1.2lb
NM_001198751,244.295,75.9139,20.9752,26.355,29.5177,18.0972,72.7606,19.2205,55.47,27.1713,29.3507,22.064,
NM_001029962,5.2433,4.48324,5.48125,3.65007,4.54857,5.4499,4.82871,2.33531,3.34431,2.25781,2.98875,3.08476,zgc:114085
NM_001007218,0,0,0.166358,0,0.0485184,0,0,0,0,0,0,0.104669,LOC573826
NM_200366,20.7877,15.402,14.2847,14.4925,15.6928,14.8758,13.8453,13.8275,16.6625,18.979,15.7949,14.2828,prelid1
NM_001004600,13.5837,11.8896,10.9889,12.0852,12.4151,13.6169,14.1648,16.9049,14.2839,12.4273,15.0515,12.5161,RNF103
NM_001001401,20.6422,21.9831,24.2704,24.2873,22.5142,20.3644,22.1319,21.5593,24.3351,23.251,21.2421,19.3466,IMMT
NM_152963,16.1357,18.5604,18.7728,15.0518,15.8686,20.2129,19.0912,18.7214,21.0118,19.309,22.5849,17.6993,FMR1
NM_001002706,13.0748,18.162,16.2899,27.537,9.9728,12.153,11.287,18.5284,10.3594,10.5353,11.548,4.64844,lygl1
NM_001082820,2.1276,1.65741,8.6625,30.0073,1.01009,8.0845,0.429111,2.30349,2.10159,1.75699,3.75788,2.66446,zgc:162941
NM_199273,42.69,40.1103,40.8652,32.7995,38.6704,30.0552,49.5402,38.4913,37.2508,49.0893,38.3478,38.0693,zgc:66433
NM_194367,28.476,21.1336,46.3057,111.872,21.3886,56.8203,16.0852,65.4625,30.5411,44.4869,39.6113,35.7366,Aldob
NM_001040390,10.0147,10.184,13.1766,14.264,10.0027,14.6421,9.91824,10.2812,13.7331,8.39283,10.0747,9.40925,zgc:136929
NM_001025535,20.0457,20.012,13.9106,15.6744,15.6402,17.9417,30.769,18.2813,18.8973,16.8101,19.5625,16.456,zgc:114040
NM_001024402,42.5051,30.5824,22.6811,27.4387,38.4444,15.5531,36.1473,29.7623,31.8888,35.2331,33.9171,34.1413,LOC791908
NM_131309,128.088,106.381,116.461,136.187,126.316,120.336,139.708,114.682,125.324,115.978,117.743,104.458,Ran
NM_200543,6.39888,6.13443,4.34045,4.43034,5.74342,4.13208,7.18611,5.99646,6.49216,4.0445,7.19854,4.76253,stx3a
NM_131714,21.3501,27.3689,32.9612,25.7614,25.2986,28.4282,24.7048,23.3963,28.4981,25.6063,29.5919,24.2829,Ctbp1
NM_131007,0.212973,0,0.286254,0.181088,0.061265,0.105002,0,0.0393489,0,0.0413043,0,0.0323967,spon2a
NM_001017913,0.39681,0.384651,0.60283,1.2868,0.113677,0.422955,0,0.0882676,0.57405,0.348416,0.194001,0.670547,zgc:113229
NM_199897,2.90058,2.72615,2.53373,2.64471,1.43001,2.89567,1.26386,3.19951,2.56859,1.29541,2.06431,2.1748,slc43a1a
NM_001110387,0,0,0,0,0.0788993,0.0843884,0,0,0,0,0,0.0828117,zgc:172264
NM_199481,109.209,90.0165,149.561,114.763,105.229,103.455,98.1511,100.257,92.6489,86.7226,94.0535,90.3146,ccng1
NM_200731,0,0,0.0884562,0.137024,0,0,0,0,0,0,0,0,gabra6a
NM_001024387,2.7151,4.08849,15.6801,4.52046,1.05487,20.1395,3.87832,1.07138,18.5815,4.38457,5.13579,4.5651,GABRB2
NM_001042720,12.5964,7.53637,6.24908,5.02399,8.1192,12.8439,11.601,10.0149,6.01622,6.76197,7.68084,10.6811,ATP7A
NM_001012383,0,0,0,0,0.0253672,0,0,0.122182,0.074532,0,0,0.0550053,GDF9
NM_001006069,4.30209,3.98628,5.52144,3.8137,2.6412,2.3839,3.47388,3.46756,2.55335,3.05041,2.71,2.39767,GDF9
NM_001004614,2.60294,3.54765,3.45029,3.46398,3.20976,2.3101,1.79775,2.48375,2.67508,4.70994,3.39873,3.38561,SMYD5
NM_001039461,11.0895,7.07849,9.64302,8.29302,8.46769,8.2852,8.14139,8.24228,10.7334,9.12432,9.53095,8.13224,MED12
NM_199857,21.9523,20.5633,22.7269,20.4051,19.6232,20.4942,18.1162,18.1561,16.5912,19.1125,19.8951,15.7891,HSPA4
NM_001017867,4.53583,2.21908,2.33813,2.79479,2.86871,2.43128,3.52437,2.43994,2.80042,2.27691,1.69193,1.88698,gnpda1
NM_199666,115.08,120.833,142.419,122.158,156.554,141.334,173.985,165.714,149.08,148.476,163.049,155.483,NDFIP1
NM_001037238,2.48954,2.99252,5.68751,2.3522,2.44498,3.76068,1.63784,2.84381,4.2403,3.49976,2.62727,1.89844,kctd16a
NM_001017604,8.85,5.36914,5.38252,3.33989,4.23184,7.21783,9.89049,4.51831,11.0809,4.24394,4.66953,4.49207,
NM_001014827,17.7253,25.4444,34.1297,21.4837,25.1139,17.4392,19.7678,27.1263,44.4029,34.0706,29.344,24.8859,STC2
NM_131421,0.460974,0.295752,1.63369,0.491028,0.412691,0.588383,1.54868,0.515778,1.14378,0.347081,0.940312,1.17409,nkx2.5
NM_212645,72.3536,66.102,79.7042,53.5776,54.6736,76.5839,52.558,55.2071,65.2787,62.8331,66.9011,50.0082,zgc:77366
NM_131736,2.96862,5.06575,4.18328,2.86761,3.72718,2.60086,4.90346,4.07714,3.98973,4.1852,4.93172,3.22137,SLIT3
NM_001003758,11.9067,8.19893,9.17804,8.52052,10.7477,7.74714,10.1779,9.48762,15.3161,9.43542,11.2461,9.00515,THOC3
NM_131402,0.732689,0.193464,0.444419,0.397233,0.505021,0.95674,0.149694,0.616413,0.616006,0.475898,0.274833,0.491983,GLRA1
NM_001017831,24.4008,18.7773,17.172,23.3909,18.1977,17.4989,21.8607,23.8872,21.2154,13.6365,20.2427,15.3523,zgc:110188
NM_001002691,6.71068,9.72299,8.62176,6.99221,9.06682,8.00248,9.63111,9.60951,10.7379,8.62418,10.1275,10.6434,gpr137bb
NM_199669,20.6261,22.907,15.2995,18.0611,17.858,16.9598,24.2677,16.5718,19.9538,20.0405,15.5212,16.4264,polr2gl
NM_173263,278.266,244.501,340.438,418.667,328.295,350.146,279.952,312.911,286.778,315.497,289.803,289.172,EEF1G
NM_001110457,8.36021,4.21948,3.57848,6.53805,6.73884,7.23163,6.96308,5.42455,4.57406,9.26325,5.69323,6.8087,zgc:162298
NM_001020553,8.77268,11.9646,5.84684,9.18538,9.11997,3.96279,13.7172,7.92675,17.7945,8.08491,8.12908,7.22498,zgc:110008
NM_200649,37.2759,21.5519,24.4973,12.2845,13.425,17.0671,19.76,23.89,28.1149,19.9091,15.1767,15.2231,acsl4a
NM_205754,4.86803,10.1071,8.29086,6.91429,6.2667,4.66016,9.13395,5.78244,3.89557,8.57592,7.07842,5.62073,PSMD10
NM_194396,15.7207,14.279,16.3368,11.2681,10.157,9.63807,9.16239,12.8057,14.7638,12.9464,8.71804,8.96455,XIAP
NM_199580,0.609358,0.5887,0.432229,0.703221,0.182232,0.891008,0.474993,0.565344,0.273283,0.252765,0.0288935,0.184291,HMMR
NM_001045414,6.20014,5.0822,4.90257,3.63937,4.43016,6.03209,13.5238,6.90979,11.4704,6.36245,5.25015,6.59846,zgc:153146
NM_001079996,0.351225,0.196693,0.093324,0.643061,0.0581605,0.287925,0.313324,0.495974,0.958897,0.228651,0.0730368,0.128431,zgc:154042
NM_001006088,4.64289,5.04741,4.36415,4.27516,3.69422,5.03137,4.71802,4.57969,4.25552,3.13512,3.88647,2.48052,asah1a
NM_001077608,0.171988,1.00273,3.50472,2.50379,1.86512,1.43623,0.836684,0.858504,3.58323,1.41982,1.69638,1.2374,mtus1a
NM_001040316,2.71155,3.2604,3.39312,3.10658,1.96175,3.34875,2.48062,1.90826,3.79196,1.69783,3.12107,3.08453,mtmr7a
NM_001077255,4.24328,3.83159,1.65947,2.37534,2.30643,2.41738,5.48222,3.92504,3.68065,2.82455,1.76201,2.42853,cnot7
NM_001039172,0.209405,0.349255,0,0,0,0.121365,0,0,0,0,0.462481,0,fgf20b
NM_131077,0,0,0,0,0,0,0,0,0,0,0,0,her5
NM_001002556,4.91093,5.6002,11.0517,10.5069,9.18313,10.4603,7.58277,6.11164,12.2404,9.81982,11.5848,5.68876,mrpl11
NM_001166154,34.866,38.4542,37.3373,33.2041,39.8251,40.3043,36.8997,38.6107,45.2335,40.3554,42.0538,37.075,CCDC85B
NM_199931,15.9021,18.7372,12.5507,11.8407,10.7041,11.5853,14.1036,13.9974,15.1688,10.7487,11.0328,12.3673,zgc:73136
NM_001006016,16.1487,13.1092,13.0388,17.3548,12.9802,12.4173,15.4914,15.6862,13.2879,12.7585,12.3194,11.6664,ATL3
NM_213641,158.119,200.865,119.535,97.5282,99.5264,121.502,137.2,111.54,182.599,109.722,110.52,71.0823,CFL1
NM_199765,7.53265,5.65722,5.56269,6.35474,5.97098,5.52642,6.23787,6.29368,8.17825,7.11253,7.71878,4.85955,PHF6
NM_212986,6.57863,8.13571,9.51644,7.94411,8.05993,7.17909,4.44789,8.29191,15.2519,7.90905,9.20266,5.67325,HPRT1
NM_001003466,10.6658,12.4606,12.2938,9.6997,10.4218,14.0476,13.1401,11.7046,11.8507,11.8562,11.9546,10.2831,Fam122b
NM_200434,2.72879,2.03871,2.43262,2.53683,2.04983,3.05176,2.34785,1.96153,3.92138,2.64151,2.58568,1.94464,ddx26b
NM_001098256,12.5317,9.70531,10.016,8.79413,10.8478,11.7746,13.0105,13.3752,11.8706,14.123,15.2327,12.9402,slc9a6a
NM_001007287,0.458561,0.752509,0.41115,3.56055,2.72865,2.00283,1.6933,0.509513,0,0.0970212,0.210164,2.66167,fhlA
NM_001144809,0.0537097,0.314227,0.363883,0.393198,0.278885,0.560492,0.577984,0.852988,0,0.147364,0,0.369726,LOC793819
NM_001001837,10.0599,7.67633,15.9325,7.26792,11.3054,22.515,5.65692,5.39339,13.7002,7.183,8.58493,8.69069,zic6
NM_182868,0,0.0391803,0,0,0,0,0,0,0.0742999,0.070391,0,0,F9
NM_001039135,2.38878,0.901754,0.841734,1.98039,1.00224,1.5125,1.77057,1.01091,0.911491,0.961496,1.1693,1.01621,inppl1b
NM_001004501,0.0717963,0.482075,0.547414,0.343641,0.476246,0.422161,0,0.659368,0.32846,0.312455,0.308744,0.171239,pr2y4l
NM_001001811,3.57697,1.98696,9.10661,6.66293,0.861208,7.5596,0.774716,0.441072,3.86325,1.89895,2.26719,1.44468,Sox3
NM_001004499,8.21167,9.4712,9.39025,8.22488,8.30378,8.05733,8.79608,9.00963,11.6149,7.40065,9.41466,9.1375,LOC797627
NM_212940,4.5728,1.83145,4.25756,4.35394,2.4911,3.31237,2.07963,1.41491,2.27203,0.810499,2.15235,1.12074,lnx2b
NM_212957,21.1559,24.1477,17.5011,12.5179,15.1721,12.3586,14.2428,18.5724,18.0182,13.1198,12.7741,12.2117,pdzd11
NM_001002153,58.0498,58.2305,12.4913,8.17996,13.6726,12.7967,62.1194,16.3029,68.9183,11.5667,12.5146,11.2196,zgc:86674
NM_001100008,6.21029,4.9294,7.70194,6.15918,6.00428,7.95026,6.05422,7.37132,8.26316,6.97913,5.99372,5.4905,ZBTB33
NM_001122844,19.4708,19.8589,22.7959,19.853,22.1333,23.3514,18.0066,22.6319,20.9184,20.7678,24.6608,21.03,CUL4B
NM_201071,28.631,20.6095,28.6582,28.9576,26.5654,17.8966,21.9048,18.6995,28.7225,20.2043,22.6338,20.7433,MCTS1
NM_001110026,3.71591,3.69338,5.48277,4.19367,2.94576,6.80926,3.4424,3.06883,5.7765,4.0754,4.78305,3.54651,zgc:136936
NM_001166124,2.85539,6.72508,9.56088,4.11425,3.53736,11.263,5.07067,3.17367,8.10366,3.88526,5.03031,4.47761,APLN
NM_001002324,35.325,36.7567,35.4451,28.1562,35.197,34.5227,38.8405,46.1683,37.5561,45.413,48.8667,39.4617,ZDHHC24
NM_001077764,2.93887,3.98187,4.213,3.27171,4.61806,4.8364,2.38449,3.54557,3.92916,4.05991,4.09327,3.89785,OCRL
NM_131282,0,0,0,0,0,0,0,0,0,0,0,0,foxA
NM_199741,8.00899,6.28501,4.82739,3.47618,3.50756,4.54711,4.72703,7.13559,6.30274,3.485,4.37466,4.2589,Med7
NM_001020801,0,0.442228,0.583292,0.212167,0.0317309,0.188935,0,0.163559,0.0399186,0,0,0.106282,wnt8-2
NM_198918,0,0,0,0.106027,0.0614636,0,0,0,0,0.082447,0,0,foxi3b
NM_001007108,0.125099,0,0.114752,0.19462,0.0734822,0.400179,0,0,0.417873,0,0.461545,0.38809,il12ba
NM_001003412,2.57926,3.70923,0.974202,1.07178,0.935482,0.700256,2.86618,1.09324,2.4814,0.556803,0.722496,1.10104,clint1
NM_001077164,0,0,0,0,0,0,0,0,0,0,0,0,zgc:153361
NM_001077164,0,0,0.231309,0,0,0,0,0,0,0.3709,0,0.152177,zgc:153361
NM_001080988,1.26859,0.58465,0.944699,1.39099,0.748967,1.09339,0.841759,0.783315,1.03438,0.741383,0.832218,1.14309,zgc:158411
NM_001003587,8.6388,10.1737,20.4619,10.2169,8.37112,16.0584,9.48182,10.365,18.0677,13.013,13.6838,10.3429,glrbb
NM_131895,6.67982,52.4417,74.4152,20.2002,6.37648,52.2791,14.2437,1.34723,33.0755,10.7669,26.0254,11.8975,gria2b
NM_200455,7.10391,5.69728,4.9559,4.58586,4.44529,6.7333,6.2247,6.13471,5.83354,4.50122,4.01686,5.20334,zgc:77938
NM_130975,0.0883223,0.296698,0.553697,0.193958,0.338683,1.35298,1.06875,0.0554468,0.863378,0,0.187827,0.0491179,pitx2
NM_199532,21.9808,20.6256,14.5219,15.3745,21.0084,19.6414,26.7807,22.4422,19.9485,22.0639,20.158,24.9714,ELOVL6
NM_001007335,0.967704,0.771932,0,0.978855,0.402543,0.348106,0.304938,0.683524,0.297377,0.36885,0.501256,0.150434,Neil3
NM_001130658,1.50605,1.69631,1.44322,1.21571,1.61737,1.61348,0.810831,1.73474,2.2958,1.60952,1.31292,1.65679,zgc:194336
NM_001020465,16.4623,9.04519,7.1458,7.72654,12.3954,15.9889,10.4302,13.5455,11.6176,9.37877,15.8052,13.9545,zgc:113271
NM_001048055,0.521864,1.89676,0.365117,0.395524,0.897344,0.708979,3.01885,0.268972,1.34552,0,1.02012,0.368331,lect2l
NM_001099453,0,0,0,0,0,0,0,0,0,0,0,0,rnasel3
NM_214706,90.9746,99.5734,91.4915,74.7647,76.0737,72.0531,69.0714,68.3779,82.7299,76.5441,87.9665,59.4348,HNRNPA0
NM_001114881,97.0596,80.3373,41.3497,39.1828,25.3902,36.9252,90.753,26.4354,78.1129,34.8336,29.3369,23.9536,hnrnpa0l
NM_001003637,4.17161,3.79073,5.5538,4.30788,4.11779,3.57002,10.5432,3.14414,5.66145,2.62385,3.43795,6.25065,TIMM8A
NM_001114413,1.60183,2.33942,2.13433,3.27005,3.54777,2.07118,2.88171,3.57906,2.6799,3.25867,2.95621,1.7146,zgc:172161
NM_173260,14.8029,14.4083,15.3954,13.9117,14.6016,17.409,16.5871,13.8152,16.3625,11.8742,14.3971,14.6921,taf7
NM_001080567,12.5463,1.35537,0,8.19358,9.89056,10.2644,13.8469,23.0609,0,3.98417,23.8552,12.0598,DRP2
NM_001080567,19.521,13.6923,4.33671,4.55526,8.07961,6.31821,17.751,14.6521,13.5638,6.0833,8.85256,8.69734,DRP2
NM_001007406,4.33307,7.24987,10.0288,10.8146,7.37155,6.87452,7.09515,11.3034,8.19274,8.19719,8.80115,7.16604,XKRX
NM_001102387,0.169307,0,1.55957,2.22036,0.0786113,0.602052,0,0.0645858,0,0.753067,0.462244,0.314446,NOX1
NM_173287,0,0,0,0,0,0.222784,0,0.0847104,0,0,0.189073,0.071333,chrnb3b
NM_001127254,0.501701,0,0,0,0.0534375,0.370332,0.31992,0,0,0.138473,0,0.136839,nitr13
NM_001080598,0.131774,0.461321,0.0530462,0.0496241,0.0146004,0,0.639148,0,0.25054,0,0,0,zgc:158673
NM_001030213,0.160368,0.447944,0,0.130565,0.13655,0.102394,1.18543,0.110862,0.169944,0.49218,0.253476,0.0990494,afap1l1
NM_001115099,3.20268,3.35421,3.89473,2.35582,2.76472,5.83138,3.22868,2.08581,4.71238,2.17326,1.95382,2.12778,pcdh18b
NM_001007358,0.482277,0.112498,0.447443,0.621096,0.610196,0.379117,0.0486672,0.369303,1.08753,0.387622,0.348576,0.365837,zgc:103685
NM_001166115,37.5814,31.922,25.0706,27.7429,24.2611,20.8153,29.7856,30.5101,38.4958,28.6378,24.721,22.619,tomm5
NM_001135145,0,0,0,0,0,0.0688437,0,0,0,0,0.0835597,0.139239,zgc:195212
NM_001008575,21.4938,17.5096,16.983,13.917,16.5913,16.5931,18.5677,19.2192,17.3167,16.0845,16.7327,13.8266,SLC30A9
NM_001076572,1.05776,0.198863,1.74661,0.980384,1.21407,0.988626,0.944435,0.819323,0.458223,0.456921,0.632395,1.25271,zgc:154074
NM_001013347,1.56437,3.60245,4.10433,2.77833,2.71004,2.25507,3.39057,2.54139,3.53909,2.947,3.63926,2.69574,zgc:110741
NM_201045,17.6523,12.7557,13.0932,14.7315,14.6115,9.72711,5.88798,16.6874,10.5637,13.53,12.5958,11.9048,DDX41
NM_001017641,11.5361,11.397,8.54549,7.80995,8.67989,10.5992,9.98969,9.61766,7.52167,9.01335,10.066,7.86853,zgc:112385
NM_001128680,14.5359,12.5245,16.9335,13.384,12.3464,12.5584,16.4179,15.0771,13.7427,12.269,10.1269,14.4179,
